YOR316C,,,,,,,,,,,,,YOR316C,YOR316C,,Hs.447449 // full length,,9721,,,,,,,,,,,,0006824 // cobalt ion transport /// 0006829 // zinc ion transport /// 0006882 // zinc ion homeostasis,0000324 // vacuole (sensu Fungi) /// 0005739 // mitochondrion,"0005385 // zinc ion transporter activity /// 0015082 // di-, tri-valent inorganic cation transporter activity /// 0015087 // cobalt ion transporter activity"
YOR317W,,,,,,,,,,,,,YOR317W,YOR317W,,Hs.300938 // ---,,9720,,,,,,,,,,,,0006499 // N-terminal protein myristoylation /// 0006499 // N-terminal protein myristoylation /// 0006629 // lipid metabolism /// 0006629 // lipid metabolism /// 0006869 // lipid transport /// 0006869 // lipid transport,0005739 // mitochondrion /// 0005811 // lipid particle,0004467 // long-chain-fatty-acid-CoA ligase activity
YOR318C,,,,,,,,,,,,,YOR318C,YOR318C,,Hs.129801 // full length,,9718,,,,,,,,,,,,---,---,---
YOR319W,,,,,,,,,,,,,YOR319W,YOR319W,,Hs.129844 // full length,,8793,,,,,,,,,,,,"0000398 // nuclear mRNA splicing, via spliceosome /// 0000398 // nuclear mRNA splicing, via spliceosome",0005686 // snRNP U2,0003723 // RNA binding
YOR320C,,,,,,,,,,,,,YOR320C,YOR320C,,Hs.129850 // full length,,25774,,,,,,,,,,,,0006487 // N-linked glycosylation,0005797 // Golgi medial cisterna,0008375 // acetylglucosaminyltransferase activity
YOR321W,,,,,,,,,,,,,YOR321W,YOR321W,,Hs.129882 // full length,,3617,,,,,,,,,,,,0006493 // O-linked glycosylation /// 0006493 // O-linked glycosylation,0005783 // endoplasmic reticulum,0004169 // dolichyl-phosphate-mannose-protein mannosyltransferase activity /// 0004169 // dolichyl-phosphate-mannose-protein mannosyltransferase activity
YOR322C,,,,,,,,,,,,,YOR322C,YOR322C,,Hs.129910 // full length,,8372,,,,,,,,,,,,0000004 // biological_process unknown,0005737 // cytoplasm /// 0030136 // clathrin-coated vesicle,0005554 // molecular_function unknown
YOR323C,,,,,,,,,,,,,YOR323C,YOR323C,,Hs.492779 // ---,,---,,,,,,,,,,,,0006561 // proline biosynthesis /// 0006561 // proline biosynthesis,0005634 // nucleus /// 0005737 // cytoplasm /// 0005737 // cytoplasm,0004350 // glutamate-5-semialdehyde dehydrogenase activity /// 0004350 // glutamate-5-semialdehyde dehydrogenase activity
YOR324C,,,,,,,,,,,,,YOR324C,YOR324C,,Hs.131910 // ---,,---,,,,,,,,,,,,0006950 // response to stress,0005783 // endoplasmic reticulum /// 0005783 // endoplasmic reticulum,0005554 // molecular_function unknown
YOR325W,,,,,,,,,,,,,YOR325W,YOR325W,,Hs.126035 // full length,,57096,,,,,,,,,,,,---,---,---
YOR326W,,,,,,,,,,,,,YOR326W,YOR326W,,Hs.132049 // full length,,9283,,,,,,,,,,,,0000001 // mitochondrion inheritance /// 0000011 // vacuole inheritance /// 0006897 // endocytosis /// 0006897 // endocytosis /// 0007118 // budding cell apical bud growth /// 0007118 // budding cell apical bud growth /// 0007119 // budding cell isotropic bud growth /// 0007119 // budding cell isotropic bud growth /// 0016192 // vesicle-mediated transport /// 0016192 // vesicle-mediated transport /// 0030468 // establishment of cell polarity (sensu Fungi) /// 0030468 // establishment of cell polarity (sensu Fungi) /// 0030468 // establishment of cell polarity (sensu Fungi),0030478 // actin cap /// 0030482 // actin cable,0000146 // microfilament motor activity
YOR327C,,,,,,,,,,,,,YOR327C,YOR327C,,Hs.370636 // full length,,9498,,,,,,,,,,,,0006893 // Golgi to plasma membrane transport /// 0006897 // endocytosis /// 0006906 // vesicle fusion,0030133 // transport vesicle,0005485 // v-SNARE activity
YOR328W,,,,,,,,,,,,,YOR328W,YOR328W,,Hs.211602 // full length,,8243,,,,,,,,,,,,0006855 // multidrug transport /// 0006855 // multidrug transport,0005886 // plasma membrane,"0042626 // ATPase activity, coupled to transmembrane movement of substances"
YOR329C,,,,,,,,,,,,,YOR329C,YOR329C,,Hs.439643 // full length,,9194,,,,,,,,,,,,0006897 // endocytosis /// 0007015 // actin filament organization /// 0009306 // protein secretion /// 0009306 // protein secretion /// 0030866 // cortical actin cytoskeleton organization and biogenesis,0000300 // peripheral to membrane of membrane fraction /// 0030479 // actin cortical patch,0005515 // protein binding
YOR330C,,,,,,,,,,,,,YOR330C,YOR330C,,Hs.13252 // ---,,---,,,,,,,,,,,,0006261 // DNA-dependent DNA replication /// 0006261 // DNA-dependent DNA replication,0005739 // mitochondrion /// 0005739 // mitochondrion,0003895 // gamma DNA-directed DNA polymerase activity
YOR331C,,,,,,,,,,,,,YOR331C,YOR331C,,Hs.132748 // full length,,116832,,,,,,,,,,,,---,---,---
YOR332W,,,,,,,,,,,,,YOR332W,YOR332W,,Hs.132794 // full length,,9468,,,,,,,,,,,,0007035 // vacuolar acidification /// 0007035 // vacuolar acidification,0000221 // hydrogen-transporting ATPase V1 domain /// 0000221 // hydrogen-transporting ATPase V1 domain /// 0000329 // vacuolar membrane (sensu Fungi),"0046961 // hydrogen-transporting ATPase activity, rotational mechanism /// 0046961 // hydrogen-transporting ATPase activity, rotational mechanism"
YOR333C,,,,,,,,,,,,,YOR333C,YOR333C,,Hs.132794 // full length,,9468,,,,,,,,,,,,---,---,---
YOR334W,,,,,,,,,,,,,YOR334W,YOR334W,,Hs.132794 // full length,,9468,,,,,,,,,,,,0000373 // Group II intron splicing /// 0045016 // mitochondrial magnesium ion transport /// 0045016 // mitochondrial magnesium ion transport /// 0045016 // mitochondrial magnesium ion transport /// 0045016 // mitochondrial magnesium ion transport,0005743 // mitochondrial inner membrane,0015095 // magnesium ion transporter activity /// 0015095 // magnesium ion transporter activity /// 0015095 // magnesium ion transporter activity /// 0015095 // magnesium ion transporter activity
YOR335C,,,,,,,,,,,,,YOR335C,YOR335C,,Hs.458358 // full length,,7259,,,,,,,,,,,,0006419 // alanyl-tRNA aminoacylation /// 0006419 // alanyl-tRNA aminoacylation,0005737 // cytoplasm /// 0005737 // cytoplasm /// 0005739 // mitochondrion,0004813 // alanine-tRNA ligase activity /// 0004813 // alanine-tRNA ligase activity
YOR336W,,,,,,,,,,,,,YOR336W,YOR336W,,Hs.369063 // full length,,7546,,,,,,,,,,,,"0006078 // beta-1,6 glucan biosynthesis",0005783 // endoplasmic reticulum,0003980 // UDP-glucose:glycoprotein glucosyltransferase activity
YOR337W,,,,,,,,,,,,,YOR337W,YOR337W,,Hs.369063 // full length,,7546,,,,,,,,,,,,0006350 // transcription /// 0006350 // transcription,0005634 // nucleus /// 0005634 // nucleus,0003677 // DNA binding
YOR338W,,,,,,,,,,,,,YOR338W,YOR338W,,Hs.1330 // full length,,2158,,,,,,,,,,,,0000004 // biological_process unknown,0008372 // cellular_component unknown,0005554 // molecular_function unknown
YOR339C,,,,,,,,,,,,,YOR339C,YOR339C,,Hs.133034 // full length,,65243,,,,,,,,,,,,0000209 // protein polyubiquitination /// 0006513 // protein monoubiquitination,0005737 // cytoplasm,0004840 // ubiquitin conjugating enzyme activity
YOR340C,,,,,,,,,,,,,YOR340C,YOR340C,,Hs.417361 // full length,,7360,,,,,,,,,,,,0006360 // transcription from Pol I promoter,0005736 // DNA-directed RNA polymerase I complex,0003899 // DNA-directed RNA polymerase activity
YOR341W,,,,,,,,,,,,,YOR341W,YOR341W,,Hs.232803 // full length,,6097,,,,,,,,,,,,0006360 // transcription from Pol I promoter,0005736 // DNA-directed RNA polymerase I complex,0003899 // DNA-directed RNA polymerase activity
YOR342C,,,,,,,,,,,,,YOR342C,YOR342C,,Hs.421200 // ---,,285618,,,,,,,,,,,,0000004 // biological_process unknown,0005634 // nucleus /// 0005737 // cytoplasm,0005554 // molecular_function unknown
YOR343C,,,,,,,,,,,,,YOR343C,YOR343C,,Hs.409515 // full length,,4163,,,,,,,,,,,,---,---,---
YOR344C,,,,,,,,,,,,,YOR344C,YOR344C,,Hs.519945 // full length,,8970,,,,,,,,,,,,0006350 // transcription /// 0006350 // transcription /// 0045821 // positive regulation of glycolysis /// 0045821 // positive regulation of glycolysis,0005634 // nucleus,0003700 // transcription factor activity /// 0003700 // transcription factor activity /// 0003700 // transcription factor activity
YOR345C,,,,,,,,,,,,,YOR345C,YOR345C,,Hs.416266 // full length,,57591,,,,,,,,,,,,---,---,---
YOR346W,,,,,,,,,,,,,YOR346W,YOR346W,,Hs.135587 // ---,,---,,,,,,,,,,,,0006261 // DNA-dependent DNA replication /// 0006281 // DNA repair,0005634 // nucleus,0003887 // DNA-directed DNA polymerase activity /// 0017125 // deoxycytidyl transferase activity
YOR347C,,,,,,,,,,,,,YOR347C,YOR347C,,--- // ---,,---,,,,,,,,,,,,0006090 // pyruvate metabolism /// 0006096 // glycolysis,0005829 // cytosol,0004743 // pyruvate kinase activity
YOR348C,,,,,,,,,,,,,YOR348C,YOR348C,,Hs.448957 // full length,,---,,,,,,,,,,,,0015804 // neutral amino acid transport,0005886 // plasma membrane,0015175 // neutral amino acid transporter activity /// 0015359 // amino acid permease activity
YOR349W,,,,,,,,,,,,,YOR349W,YOR349W,,Hs.119021 // ---,,25943,,,,,,,,,,,,0007023 // post-chaperonin tubulin folding pathway /// 0007025 // beta-tubulin folding,0008372 // cellular_component unknown,0048487 // beta-tubulin binding
YOR350C,,,,,,,,,,,,,YOR350C,YOR350C,,Hs.377783 // full length,,117,,,,,,,,,,,,0000004 // biological_process unknown,0005739 // mitochondrion,0005554 // molecular_function unknown
YOR351C,,,,,,,,,,,,,YOR351C,YOR351C,,Hs.77978 // full length,,83637,,,,,,,,,,,,0006468 // protein amino acid phosphorylation /// 0006468 // protein amino acid phosphorylation /// 0007126 // meiosis,0005634 // nucleus,0004674 // protein serine/threonine kinase activity /// 0004674 // protein serine/threonine kinase activity
YOR352W,,,,,,,,,,,,,YOR352W,YOR352W,,Hs.137425 // full length,,10599,,,,,,,,,,,,0000004 // biological_process unknown,0005634 // nucleus /// 0005737 // cytoplasm,0005554 // molecular_function unknown
YOR353C,,,,,,,,,,,,,YOR353C,YOR353C,,Hs.137574 // full length,,9002,,,,,,,,,,,,0000004 // biological_process unknown,0000131 // incipient bud site /// 0005737 // cytoplasm /// 0005933 // bud /// 0005937 // shmoo tip,0005554 // molecular_function unknown
YOR354C,,,,,,,,,,,,,YOR354C,YOR354C,,Hs.407162 // full length,,114977,,,,,,,,,,,,0007131 // meiotic recombination,0005739 // mitochondrion /// 0005739 // mitochondrion,0005554 // molecular_function unknown
YOR355W,,,,,,,,,,,,,YOR355W,YOR355W,,Hs.407162 // full length,,114977,,,,,,,,,,,,0009060 // aerobic respiration /// 0009060 // aerobic respiration,0005634 // nucleus /// 0005737 // cytoplasm /// 0005739 // mitochondrion,0005554 // molecular_function unknown
YOR356W,,,,,,,,,,,,,YOR356W,YOR356W,,Hs.512828 // ---,,91115,,,,,,,,,,,,0006737 // NADH catabolism,0005739 // mitochondrion /// 0005739 // mitochondrion,"0016649 // oxidoreductase activity, acting on the CH-NH group of donors, quinone or similar compound as acceptor"
YOR357C,,,,,,,,,,,,,YOR357C,YOR357C,,Hs.512828 // ---,,91115,,,,,,,,,,,,0008104 // protein localization,0005829 // cytosol,0005515 // protein binding
YOR358W,,,,,,,,,,,,,YOR358W,YOR358W,,Hs.137594 // full length,,8340,,,,,,,,,,,,0006109 // regulation of carbohydrate metabolism /// 0006350 // transcription,0016602 // CCAAT-binding factor complex,0016563 // transcriptional activator activity
YOR359W,,,,,,,,,,,,,YOR359W,YOR359W,,Hs.138202 // full length,,8710,,,,,,,,,,,,0006623 // protein-vacuolar targeting,0005829 // cytosol,0003723 // RNA binding /// 0005478 // intracellular transporter activity
YOR360C,,,,,,,,,,,,,YOR360C,YOR360C,,Hs.138263 // full length,,10274,,,,,,,,,,,,0019933 // cAMP-mediated signaling,0005634 // nucleus /// 0005737 // cytoplasm,0004115 // cAMP-specific phosphodiesterase activity
YOR361C,,,,,,,,,,,,,YOR361C,YOR361C,,Hs.138380 // full length,,23086,,,,,,,,,,,,0006413 // translational initiation /// 0006413 // translational initiation,0005737 // cytoplasm /// 0005852 // eukaryotic translation initiation factor 3 complex /// 0005852 // eukaryotic translation initiation factor 3 complex,0003743 // translation initiation factor activity /// 0003743 // translation initiation factor activity /// 0003743 // translation initiation factor activity /// 0003743 // translation initiation factor activity
YOR362C,,,,,,,,,,,,,YOR362C,YOR362C,,Hs.259768 // full length,,107,,,,,,,,,,,,0006511 // ubiquitin-dependent protein catabolism /// 0006511 // ubiquitin-dependent protein catabolism,"0019773 // proteasome core complex, alpha-subunit complex (sensu Eukaryota)",0004175 // endopeptidase activity /// 0004175 // endopeptidase activity
YOR363C,,,,,,,,,,,,,YOR363C,YOR363C,,Hs.139006 // ---,,---,,,,,,,,,,,,0006631 // fatty acid metabolism /// 0007031 // peroxisome organization and biogenesis /// 0045941 // positive regulation of transcription /// 0045941 // positive regulation of transcription,0005634 // nucleus,0003677 // DNA binding /// 0003677 // DNA binding /// 0016563 // transcriptional activator activity /// 0016563 // transcriptional activator activity
YOR364W,,,,,,,,,,,,,YOR364W,YOR364W,,Hs.131842 // full length,,23304,,,,,,,,,,,,---,---,---
YOR365C,,,,,,,,,,,,,YOR365C,YOR365C,,Hs.441975 // full length,,54739,,,,,,,,,,,,0000004 // biological_process unknown,0008372 // cellular_component unknown,0005554 // molecular_function unknown
YOR366W,,,,,,,,,,,,,YOR366W,YOR366W,,Hs.139263 // full length,,778,,,,,,,,,,,,---,---,---
YOR367W,,,,,,,,,,,,,YOR367W,YOR367W,,Hs.296832 // ---,,219914,,,,,,,,,,,,0001300 // chronological cell aging /// 0001300 // chronological cell aging /// 0007015 // actin filament organization,0030479 // actin cortical patch,"0030674 // protein binding, bridging /// 0051015 // actin filament binding"
YOR368W,,,,,,,,,,,,,YOR368W,YOR368W,,--- // ---,,---,,,,,,,,,,,,0000077 // DNA damage checkpoint /// 0007131 // meiotic recombination,0005634 // nucleus,0003690 // double-stranded DNA binding
YOR369C,,,,,,,,,,,,,YOR369C,YOR369C,,--- // ---,,---,,,,,,,,,,,,0006412 // protein biosynthesis /// 0006412 // protein biosynthesis,0005843 // cytosolic small ribosomal subunit (sensu Eukaryota),0003735 // structural constituent of ribosome
YOR370C,,,,,,,,,,,,,YOR370C,YOR370C,,Hs.142150 // full length,,10224,,,,,,,,,,,,0006886 // intracellular protein transport,0005737 // cytoplasm /// 0016020 // membrane,0005084 // Rab escort protein activity
YOR371C,,,,,,,,,,,,,YOR371C,YOR371C,,Hs.251412 // full length,,2696,,,,,,,,,,,,0007165 // signal transduction,0005737 // cytoplasm,0004871 // signal transducer activity
YOR372C,,,,,,,,,,,,,YOR372C,YOR372C,,Hs.251412 // full length,,2696,,,,,,,,,,,,0000117 // G2/M-specific transcription in mitotic cell cycle,0005634 // nucleus,0016563 // transcriptional activator activity /// 0016563 // transcriptional activator activity
YOR373W,,,,,,,,,,,,,YOR373W,YOR373W,,Hs.1430 // full length,,2160,,,,,,,,,,,,0007020 // microtubule nucleation,0005816 // spindle pole body,0005200 // structural constituent of cytoskeleton
YOR374W,,,,,,,,,,,,,YOR374W,YOR374W,,Hs.172884 // ---,,6543,,,,,,,,,,,,0006067 // ethanol metabolism,0005739 // mitochondrion /// 0005739 // mitochondrion /// 0005739 // mitochondrion,0004029 // aldehyde dehydrogenase (NAD) activity /// 0004029 // aldehyde dehydrogenase (NAD) activity
YOR375C,,,,,,,,,,,,,YOR375C,YOR375C,,Hs.143102 // full length,,314,,,,,,,,,,,,0006537 // glutamate biosynthesis,0005634 // nucleus /// 0005737 // cytoplasm,0004354 // glutamate dehydrogenase (NADP+) activity
YOR376W,,,,,,,,,,,,,YOR376W,YOR376W,,Hs.423598 // full length,,5408,,,,,,,,,,,,---,---,---
YOR377W,,,,,,,,,,,,,YOR377W,YOR377W,,Hs.300684 // full length,,27297,,,,,,,,,,,,0006113 // fermentation /// 0006631 // fatty acid metabolism /// 0030636 // acetate derivative biosynthesis,0005811 // lipid particle /// 0012505 // endomembrane system,0004026 // alcohol O-acetyltransferase activity
YOR378W,,,,,,,,,,,,,YOR378W,YOR378W,,Hs.143288 // full length,,79173,,,,,,,,,,,,0000004 // biological_process unknown,0008372 // cellular_component unknown,0005554 // molecular_function unknown
YOR379C,,,,,,,,,,,,,YOR379C,YOR379C,,Hs.444947 // full length,,10221,,,,,,,,,,,,---,---,---
YOR380W,,,,,,,,,,,,,YOR380W,YOR380W,,Hs.443021 // full length,,8353,,,,,,,,,,,,0009410 // response to xenobiotic stimulus,0005634 // nucleus,0003700 // transcription factor activity /// 0003700 // transcription factor activity /// 0003700 // transcription factor activity
YOR381W,,,,,,,,,,,,,YOR381W,YOR381W,,Hs.144914 // full length,,27232,,,,,,,,,,,,0006879 // iron ion homeostasis /// 0006879 // iron ion homeostasis /// 0006879 // iron ion homeostasis /// 0006879 // iron ion homeostasis /// 0015892 // iron-siderochrome transport,0005886 // plasma membrane /// 0016021 // integral to membrane,0000293 // ferric-chelate reductase activity
YOR382W,,,,,,,,,,,,,YOR382W,YOR382W,,Hs.407482 // full length,,2281,,,,,,,,,,,,0015891 // siderochrome transport,0009277 // cell wall (sensu Fungi),0005554 // molecular_function unknown
YOR383C,,,,,,,,,,,,,YOR383C,YOR383C,,Hs.374634 // full length,,9991,,,,,,,,,,,,0015891 // siderochrome transport,0009277 // cell wall (sensu Fungi),0005554 // molecular_function unknown
YOR384W,,,,,,,,,,,,,YOR384W,YOR384W,,--- // ---,,---,,,,,,,,,,,,0000004 // biological_process unknown,0005739 // mitochondrion,0000293 // ferric-chelate reductase activity
YOR385W,,,,,,,,,,,,,YOR385W,YOR385W,,Hs.69707 // ---,,---,,,,,,,,,,,,0000004 // biological_process unknown,0005737 // cytoplasm,0005554 // molecular_function unknown
YOR386W,,,,,,,,,,,,,YOR386W,YOR386W,,Hs.401218 // ---,,---,,,,,,,,,,,,0000719 // photoreactive repair,0005634 // nucleus /// 0005739 // mitochondrion,0003904 // deoxyribodipyrimidine photo-lyase activity
YOR387C,,,,,,,,,,,,,YOR387C,YOR387C,,Hs.266258 // full length,,9941,,,,,,,,,,,,0000004 // biological_process unknown,0005625 // soluble fraction,0005554 // molecular_function unknown
YOR388C,,,,,,,,,,,,,YOR388C,YOR388C,,Hs.146559 // full length,,10218,,,,,,,,,,,,0006735 // NADH regeneration /// 0042183 // formate catabolism /// 0042183 // formate catabolism,0005829 // cytosol,0008863 // formate dehydrogenase activity /// 0008863 // formate dehydrogenase activity
YOR389W,,,,,,,,,,,,,YOR389W,YOR389W,,Hs.1481 // full length,,3067,,,,,,,,,,,,0000004 // biological_process unknown,0008372 // cellular_component unknown,0005554 // molecular_function unknown
YOR390W,,,,,,,,,,,,,YOR390W,YOR390W,,Hs.383438 // full length,,---,,,,,,,,,,,,0000004 // biological_process unknown,0008372 // cellular_component unknown,0005554 // molecular_function unknown
YOR391C,,,,,,,,,,,,,YOR391C,YOR391C,,Hs.280306 // full length,,4301,,,,,,,,,,,,0000004 // biological_process unknown,0008372 // cellular_component unknown,0008234 // cysteine-type peptidase activity /// 0051082 // unfolded protein binding
YOR392W,,,,,,,,,,,,,YOR392W,YOR392W,,Hs.283794 // full length,,5098,,,,,,,,,,,,---,---,---
YOR393W,,,,,,,,,,,,,YOR393W,YOR393W,,Hs.150366 // full length,,4146,,,,,,,,,,,,0000004 // biological_process unknown,0008372 // cellular_component unknown,0004634 // phosphopyruvate hydratase activity
YOR394W,,,,,,,,,,,,,YOR394W,YOR394W,,Hs.150406 // full length,,7539,,,,,,,,,,,,0000004 // biological_process unknown,0008372 // cellular_component unknown,0005554 // molecular_function unknown
YPL001W,,,,,,,,,,,,,YPL001W,YPL001W,,Hs.427927 // full length,,26148,,,,,,,,,,,,0006348 // chromatin silencing at telomere /// 0016573 // histone acetylation,0000123 // histone acetyltransferase complex /// 0005634 // nucleus /// 0005737 // cytoplasm,0004406 // H3/H4 histone acetyltransferase activity
YPL002C,,,,,,,,,,,,,YPL002C,YPL002C,,Hs.427927 // full length,,26148,,,,,,,,,,,,0006623 // protein-vacuolar targeting /// 0006623 // protein-vacuolar targeting /// 0045014 // negative regulation of transcription by glucose,0000814 // ESCRT II complex,0005554 // molecular_function unknown
YPL003W,,,,,,,,,,,,,YPL003W,YPL003W,,Hs.30696 // full length,,10732,,,,,,,,,,,,0045116 // protein neddylation,0008372 // cellular_component unknown,0019781 // NEDD8 activating enzyme activity
YPL004C,,,,,,,,,,,,,YPL004C,YPL004C,,Hs.511945 // full length,,23246,,,,,,,,,,,,0009408 // response to heat,0005737 // cytoplasm /// 0005737 // cytoplasm /// 0005739 // mitochondrion,0004860 // protein kinase inhibitor activity
YPL005W,,,,,,,,,,,,,YPL005W,YPL005W,,Hs.126714 // full length,,4261,,,,,,,,,,,,0016071 // mRNA metabolism,0005737 // cytoplasm /// 0005739 // mitochondrion /// 0005743 // mitochondrial inner membrane /// 0019898 // extrinsic to membrane,0005554 // molecular_function unknown
YPL006W,,,,,,,,,,,,,YPL006W,YPL006W,,Hs.150136 // full length,,5598,,,,,,,,,,,,0006665 // sphingolipid metabolism,0000329 // vacuolar membrane (sensu Fungi),0046624 // sphingolipid transporter activity
YPL007C,,,,,,,,,,,,,YPL007C,YPL007C,,Hs.99437 // full length,,9931,,,,,,,,,,,,0006384 // transcription initiation from Pol III promoter,0000127 // transcription factor TFIIIC complex,0003709 // RNA polymerase III transcription factor activity
YPL008W,,,,,,,,,,,,,YPL008W,YPL008W,,Hs.30898 // full length,,23245,,,,,,,,,,,,0007059 // chromosome segregation /// 0007064 // mitotic sister chromatid cohesion,0005634 // nucleus /// 0005634 // nucleus,0003678 // DNA helicase activity /// 0003678 // DNA helicase activity
YPL009C,,,,,,,,,,,,,YPL009C,YPL009C,,Hs.310542 // full length,,10452,,,,,,,,,,,,0000004 // biological_process unknown,0005737 // cytoplasm,0005554 // molecular_function unknown
YPL010W,,,,,,,,,,,,,YPL010W,YPL010W,,Hs.30954 // full length,,10654,,,,,,,,,,,,"0006890 // retrograde transport, Golgi to ER",0030126 // COPI vesicle coat /// 0030126 // COPI vesicle coat,0005515 // protein binding
YPL011C,,,,,,,,,,,,,YPL011C,YPL011C,,Hs.30965 // ---,,25759,,,,,,,,,,,,0000114 // G1-specific transcription in mitotic cell cycle /// 0000114 // G1-specific transcription in mitotic cell cycle /// 0006367 // transcription initiation from Pol II promoter /// 0006367 // transcription initiation from Pol II promoter /// 0006367 // transcription initiation from Pol II promoter,0005669 // transcription factor TFIID complex,0016251 // general RNA polymerase II transcription factor activity
YPL012W,,,,,,,,,,,,,YPL012W,YPL012W,,Hs.32163 // full length,,24145,,,,,,,,,,,,0007046 // ribosome biogenesis /// 0030490 // processing of 20S pre-rRNA,0005634 // nucleus /// 0005840 // ribosome,0005554 // molecular_function unknown
YPL013C,,,,,,,,,,,,,YPL013C,YPL013C,,Hs.30991 // full length,,22881,,,,,,,,,,,,0006412 // protein biosynthesis,0005763 // mitochondrial small ribosomal subunit /// 0005763 // mitochondrial small ribosomal subunit,0003735 // structural constituent of ribosome /// 0003735 // structural constituent of ribosome
YPL014W,,,,,,,,,,,,,YPL014W,YPL014W,,Hs.3107 // full length,,976,,,,,,,,,,,,0000004 // biological_process unknown,0005634 // nucleus /// 0005737 // cytoplasm,0005554 // molecular_function unknown
YPL015C,,,,,,,,,,,,,YPL015C,YPL015C,,Hs.31074 // full length,,6448,,,,,,,,,,,,0006348 // chromatin silencing at telomere /// 0006348 // chromatin silencing at telomere,0005737 // cytoplasm,0017136 // NAD-dependent histone deacetylase activity
YPL016W,,,,,,,,,,,,,YPL016W,YPL016W,,Hs.31121 // full length,,6640,,,,,,,,,,,,0006338 // chromatin remodeling,0016514 // SWI/SNF complex /// 0016585 // chromatin remodeling complex,0016251 // general RNA polymerase II transcription factor activity
YPL017C,,,,,,,,,,,,,YPL017C,YPL017C,,Hs.31130 // full length,,7108,,,,,,,,,,,,0000004 // biological_process unknown,0005737 // cytoplasm,0008757 // S-adenosylmethionine-dependent methyltransferase activity
YPL018W,,,,,,,,,,,,,YPL018W,YPL018W,,Hs.416266 // full length,,57591,,,,,,,,,,,,0007059 // chromosome segregation /// 0007059 // chromosome segregation /// 0008608 // attachment of spindle microtubules to kinetochore /// 0008608 // attachment of spindle microtubules to kinetochore /// 0008608 // attachment of spindle microtubules to kinetochore,0000778 // condensed nuclear chromosome kinetochore /// 0000778 // condensed nuclear chromosome kinetochore /// 0000817 // COMA complex /// 0005634 // nucleus,0005515 // protein binding
YPL019C,,,,,,,,,,,,,YPL019C,YPL019C,,Hs.3123 // full length,,3993,,,,,,,,,,,,"0042144 // vacuole fusion, non-autophagic",0005774 // vacuolar membrane /// 0005774 // vacuolar membrane,0005554 // molecular_function unknown
YPL020C,,,,,,,,,,,,,YPL020C,YPL020C,,Hs.432574 // full length,,5437,,,,,,,,,,,,0000086 // G2/M transition of mitotic cell cycle /// 0016926 // protein desumoylation /// 0016926 // protein desumoylation,0005635 // nuclear membrane /// 0005643 // nuclear pore,0008234 // cysteine-type peptidase activity /// 0008234 // cysteine-type peptidase activity /// 0016929 // SUMO-specific protease activity /// 0016929 // SUMO-specific protease activity
YPL021W,,,,,,,,,,,,,YPL021W,YPL021W,,Hs.436986 // full length,,868,,,,,,,,,,,,0007124 // pseudohyphal growth,0008372 // cellular_component unknown,0005554 // molecular_function unknown
YPL022W,,,,,,,,,,,,,YPL022W,YPL022W,,Hs.444695 // full length,,9844,,,,,,,,,,,,"0000735 // removal of nonhomologous ends /// 0000736 // double-strand break repair via single-strand annealing, removal of nonhomologous ends /// 0006296 // nucleotide-excision repair, DNA incision, 5'-to lesion",0000110 // nucleotide excision repair factor 1 complex,0000014 // single-stranded DNA specific endodeoxyribonuclease activity
YPL023C,,,,,,,,,,,,,YPL023C,YPL023C,,Hs.403927 // full length,,10454,,,,,,,,,,,,0006555 // methionine metabolism /// 0006555 // methionine metabolism,0005623 // cell,0004489 // methylenetetrahydrofolate reductase (NADPH) activity
YPL024W,,,,,,,,,,,,,YPL024W,YPL024W,,Hs.31532 // ---,,92249,,,,,,,,,,,,0000004 // biological_process unknown,0005634 // nucleus /// 0005737 // cytoplasm,0005554 // molecular_function unknown
YPL025C,,,,,,,,,,,,,YPL025C,YPL025C,,Hs.162613 // full length,,11238,,,,,,,,,,,,---,---,---
YPL026C,,,,,,,,,,,,,YPL026C,YPL026C,,Hs.31535 // ---,,340591,,,,,,,,,,,,0006468 // protein amino acid phosphorylation /// 0015758 // glucose transport /// 0045944 // positive regulation of transcription from Pol II promoter,0005737 // cytoplasm,0004674 // protein serine/threonine kinase activity
YPL027W,,,,,,,,,,,,,YPL027W,YPL027W,,Hs.90858 // full length,,862,,,,,,,,,,,,0030476 // spore wall assembly (sensu Fungi),0008372 // cellular_component unknown,0005554 // molecular_function unknown
YPL028W,,,,,,,,,,,,,YPL028W,YPL028W,,--- // ---,,---,,,,,,,,,,,,0006696 // ergosterol biosynthesis,0005829 // cytosol,0003985 // acetyl-CoA C-acetyltransferase activity
YPL029W,,,,,,,,,,,,,YPL029W,YPL029W,,--- // ---,,---,,,,,,,,,,,,0006401 // RNA catabolism /// 0006401 // RNA catabolism,0005739 // mitochondrion /// 0005739 // mitochondrion /// 0005759 // mitochondrial matrix,0004004 // ATP-dependent RNA helicase activity
YPL030W,,,,,,,,,,,,,YPL030W,YPL030W,,Hs.90858 // full length,,862,,,,,,,,,,,,0000004 // biological_process unknown,0005737 // cytoplasm,0005554 // molecular_function unknown
